video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
dia288_utt16,"00:16:20,813","00:16:23,356",0,Oh so-so not really never.,neutral,neutral,0.94446,0.02222,0.0111,0.01111,0.00555,0.00556,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia288_utt17,"00:16:24,149","00:16:27,443",0,I have to say you are a much bigger person than I am.,neutral,neutral,0.87629,0.08247,0.02062,0.01031,0.01032,-1e-05,0.0,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.01000,0.01000,0.00000,0.00000"
dia288_utt18,"00:16:27,611","00:16:32,865",0,"I mean after all weve been through, I justyknow I wish I had a brother to reciprocate.",neutral,neutral,0.76597,0.08511,0.0851,0.04256,0.02127,-1e-05,-0.0,1.0,"<think>

</think>

0.75000,0.08333,0.08333,0.04167,0.02083,0.00000,0.00000"
dia288_utt19,"00:16:35,327","00:16:38,287",0,"Hey, if you ever want to go out with Monica, you have my blessing.",neutral,neutral,0.8763,0.08248,0.02062,0.0103,0.01031,-1e-05,0.0,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.01000,0.01000,0.00000,0.00000"
dia288_utt20,"00:16:38,455","00:16:39,664",1,"Oh-ho, and mine!",happy,happy,0.12341,0.74969,0.0833,0.01234,0.02344,0.00542,0.0024,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.01234, 0.02345, 0.00542, 0.00240"
dia289_utt1,"00:09:29,735","00:09:35,782",-1,No-no wait-wait! I cant just let you hang up! Just please talk to me.,fear,fear,0.11296,0.0802,0.1412,0.09037,0.09364,0.07003,0.4116,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.10234, 0.07654, 0.44984"
dia289_utt2,"00:09:33,864","00:09:45,208",0,WellI only have one thing to do today.  I guess I could push it back.,neutral,neutral,0.84998,0.05,0.04,0.01,0.02001,0.01001,0.02,1.0,"<think>

</think>

0.85000,0.05000,0.04000,0.01000,0.02000,0.01000,0.02000"
dia289_utt3,"00:09:42,206","00:09:45,208",-1,"Yeah! Now, why do you want to kill yourself?",sad,sad,0.12025,0.08537,0.76852,0.01202,0.00552,0.0012,0.00712,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.00567, 0.00123, 0.00731"
dia289_utt4,"00:09:50,006","00:09:55,218",-1,"Its just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",sad,sad,0.25252,0.05052,0.60606,0.0505,0.02525,0.01515,0.0,1.0,"<think>

</think>

0.25000,0.05000,0.60000,0.05000,0.02500,0.01500,0.00000"
dia289_utt5,"00:09:56,554","00:09:58,138",0,Chandler?,neutral,neutral,0.95957,0.01012,0.01009,0.0101,0.01011,-0.0,1e-05,1.0,"<think>

</think>

0.95000,0.01000,0.01000,0.01000,0.01000,0.00000,0.00000"
dia290_utt0,"00:10:02,476","00:10:04,603",-1,I-Im sorry?,sad,sad,0.25253,0.10101,0.60606,0.02525,0.0101,0.00505,0.0,1.0,"<think>

</think>

0.25000, 0.10000, 0.60000, 0.02500, 0.01000, 0.00500, 0.00000"
dia291_utt0,"00:10:05,146","00:10:10,525",-1,"No look, I-Im sure that people know you exist!",sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00000"
dia291_utt1,"00:10:10,693","00:10:14,154",-1,Oh yeah?,sad,sad,0.15,0.1,0.65,0.05,0.025,0.015,0.01,1.0,"<think>

</think>

0.15000, 0.10000, 0.65000, 0.05000, 0.02500, 0.01500, 0.01000"
dia292_utt0,"00:10:10,693","00:10:14,154",0,I work in a cubicle surrounded by people.,neutral,neutral,0.74998,0.1,0.05,0.02501,0.02502,0.02499,0.025,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.02500,0.02500,0.02500"
dia292_utt1,"00:10:14,905","00:10:22,579",-1,Ive been talking to you for five minutes now about killing myself and no ones even looked up from their desk.,sad,sad,0.1227,0.01227,0.76076,0.05643,0.01225,0.02331,0.01228,1.0,"<think>

</think>

0.12345, 0.01234, 0.76543, 0.05678, 0.01234, 0.02345, 0.01234"
dia292_utt2,"00:10:21,000","00:10:22,579",0,Hang-hang on.,neutral,neutral,0.86734,0.08163,0.03061,0.0102,0.01021,1e-05,0.0,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia292_utt3,"00:10:22,788","00:10:24,581",0,Hey everybody!,neutral,neutral,0.95003,0.04,0.00499,0.0,-1e-05,-2e-05,0.00501,1.0,"<think>

</think>

0.95000, 0.04000, 0.00500, 0.00000, 0.00000, 0.00000, 0.00500"
dia292_utt4,"00:10:24,749","00:10:26,875",-1,"Uh, Im gonna kill myself!",sad,sad,0.11538,0.08192,0.73738,0.06115,0.00404,0.00011,2e-05,1.0,"<think>

</think>

0.12346, 0.08765, 0.78901, 0.06543, 0.00432, 0.00012, 0.00002"
dia292_utt5,"00:10:31,005","00:10:32,297",0,I got nothing.,neutral,neutral,0.85859,0.05051,0.0303,0.0202,0.01009,0.0101,0.02021,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.01000,0.01000,0.02000"
dia293_utt0,"00:12:47,808","00:12:55,857",-1,"Apparently, theres like a million guys out there that can play Mac, and theres only this one robot and this one guy who controls it!",surprise,surprise,0.11236,0.07977,0.08989,0.05955,0.57754,0.01123,0.06966,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.63456, 0.01234, 0.07654"
dia293_utt1,"00:12:52,354","00:12:55,857",-1,I didnt know he could get me fired!,surprise,surprise,0.12217,0.08674,0.15271,0.09773,0.54064,1e-05,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.09876, 0.54632, 0.00000, 0.00000"
dia293_utt2,"00:12:56,025","00:12:58,026",-1,What am I going to do?,fear,sad,0.12302,0.08734,0.34445,0.10198,0.09841,0.04551,0.19929,1.0,"<think>

</think>

0.12346, 0.08765, 0.34567, 0.10234, 0.09876, 0.04567, 0.20000"
dia293_utt3,"00:12:56,025","00:13:00,487",0,"Well yknow Joey, youre a pretty charming guy.",neutral,neutral,0.84999,0.1,0.025,0.015,0.005,0.0025,0.00251,1.0,"<think>

</think>

0.85000,0.10000,0.02500,0.01500,0.00500,0.00250,0.00250"
dia293_utt4,"00:13:00,654","00:13:10,371",-1,"Thanks, but I kinda have a problem to deal with here.",fear,fear,0.25,0.10001,0.15,0.04999,0.09999,0.05,0.30001,1.0,"<think>

</think>

0.25000, 0.10000, 0.15000, 0.05000, 0.10000, 0.05000, 0.30000"
dia293_utt5,"00:13:03,032","00:13:10,371",0,"No sweetie, youve got to win over the guy that controls C.H.E.E.S.E.! Youve got to kiss some serious robot ass!",neutral,neutral,0.85001,0.08,0.01999,0.02,0.01001,0.00999,0.01,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.02000,0.01000,0.01000,0.01000"
dia293_utt6,"00:13:11,540","00:13:13,374",0,Thats not a bad idea.,neutral,neutral,0.87629,0.08248,0.02062,0.01031,0.0103,1e-05,-1e-05,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.01000,0.01000,0.00000,0.00000"
dia293_utt7,"00:13:13,542","00:13:18,087",0,"Okay, but if I got to turn on the charm tomorrow Im not wasting anymore of it over here with you guys.",neutral,neutral,0.75001,0.1,0.05,0.02498,0.025,0.02502,0.02499,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.02500,0.02500,0.02500"
dia293_utt8,"00:13:18,255","00:13:21,591",1,"Well, actually I got a little bit saved for you Pheebs.",happy,happy,0.13075,0.71901,0.09283,0.0366,0.01307,0.00458,0.00316,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.00432, 0.00298"
dia293_utt9,"00:13:25,054","00:13:27,639",0,"So do you think uh, Joeys more charming than me?",neutral,neutral,0.74999,0.1,0.05,0.025,0.05001,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia293_utt10,"00:13:27,807","00:13:30,391",-1,Yeah! Thats why Im sleeping with him on the side.,sad,sad,0.12343,0.23451,0.63228,0.00978,0.0,1e-05,-1e-05,1.0,"<think>

</think>

0.12346, 0.23457, 0.63243, 0.00978, 0.00000, 0.00000, 0.00000"
dia293_utt11,"0:13:30,559","0:13:31,701",0,"Yeah, you wish.",neutral,neutral,0.85,0.05,0.03,0.01999,0.02,0.01,0.02001,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia293_utt12,"0:13:31,701","0:13:32,736",1,"""You wish.""",happy,happy,0.13008,0.71535,0.09235,0.03641,0.013,0.0104,0.00241,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.00987, 0.00229"
dia294_utt0,"0:12:39,216","0:12:40,259",1,Why are you yelling?,happy,happy,0.11442,0.62916,0.08123,0.05034,0.02975,0.02585,0.06925,1.0,"<think>

</think>

0.12346,0.67890,0.08765,0.05432,0.03210,0.02789,0.07472"
dia294_utt1,"0:12:40,259","0:12:40,871",0,"Whoa, that",neutral,neutral,0.86734,0.08163,0.03061,0.0102,0.01021,0.0,1e-05,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia295_utt0,"00:13:45,908","00:13:47,075",-1,"Whoa-whoa, what is it?",surprise,surprise,0.11131,0.07903,0.08904,0.05899,0.57226,0.02114,0.06823,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.06543, 0.63470, 0.02345, 0.07567"
dia295_utt1,"00:13:48,077","00:13:50,995",0,Well Its a date.,neutral,neutral,0.75001,0.1,0.04999,0.025,0.05,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia295_utt2,"00:13:51,163","00:13:53,000",-1,A date?!,surprise,surprise,0.14286,0.14288,0.14287,0.14285,0.42853,-0.0,1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia295_utt3,"00:13:51,163","00:13:58,670",1,"No, no Pheebs you-you must be mistaken, because I know you wouldnt schedule a date on the same night you have plans with a friend!",surprise,surprise,0.12308,0.08738,0.10203,0.2128,0.47202,0.00233,0.00036,1.0,"<think>

</think>

0.12346, 0.08765, 0.10234, 0.21345, 0.47345, 0.00234, 0.00036"
dia295_utt4,"00:13:58,838","00:14:00,713",-1,"Come on Joey, dont make me feel badly about this.",sad,sad,0.11324,0.0804,0.72371,0.04982,0.02151,0.01132,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.78902, 0.05432, 0.02345, 0.01234, 0.00000"
dia295_utt5,"00:14:00,881","00:14:02,423",-1,"No, Im gonna!!",anger,anger,0.14286,0.07143,0.14285,0.64286,1e-05,-0.0,-1e-05,1.0,"<think>

</think>

0.14286, 0.07143, 0.14286, 0.64286, 0.00000, 0.00000, 0.00000"
dia295_utt6,"00:14:03,968","00:14:06,261",-1,Thats right!,anger,anger,0.10292,0.15606,0.0823,0.5757,0.0603,0.02272,0.0,1.0,"<think>

</think>

0.12346, 0.18721, 0.09873, 0.69060, 0.07234, 0.02726, 0.00000"
dia295_utt7,"00:14:06,428","00:14:07,762",-1,"Yeah, you made me feel really guilty about goin out with that girl!",anger,anger,0.11858,0.0842,0.14824,0.60563,0.02253,0.02039,0.00043,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.02123, 0.00045"
dia295_utt8,"0:14:07,930","0:14:09,849",-1,Like-like-like I did something terrible to you!,anger,anger,0.12084,0.08579,0.15104,0.62103,0.02129,1e-05,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.02175, 0.00000, 0.00000"
dia295_utt9,"0:14:09,849","0:14:11,778",-1,"And now Pheebs, youre doing the same thing!",anger,anger,0.12092,0.14269,0.09674,0.61983,0.01209,0.00773,0.0,1.0,"<think>

</think>

0.12345, 0.14567, 0.09876, 0.63278, 0.01234, 0.00789, 0.00000"
dia295_utt10,"00:14:11,892","00:14:14,602",-1,ThatIts not the same thing! This is,anger,anger,0.11638,0.08262,0.14546,0.59812,0.04073,0.01163,0.00506,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.04321, 0.01234, 0.00537"
dia295_utt11,"00:14:19,733","00:14:23,319",-1,"Okay, well my girl from the other night was special. She was a scientist too!",anger,anger,0.12333,0.23434,0.09867,0.5422,0.00123,0.00012,0.00011,1.0,"<think>

</think>

0.12345, 0.23456, 0.09876, 0.54273, 0.00123, 0.00012, 0.00012"
dia295_utt12,"00:14:22,069","00:14:23,319",-1,She was?,surprise,surprise,0.14286,0.14287,0.14284,0.14285,0.42857,-0.0,1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia295_utt13,"00:14:23,737","00:14:26,364",-1,"Well, she graduated from high school!",anger,happy,0.15,0.45002,0.1,0.30001,-1e-05,-2e-05,0.0,1.0,"<think>

</think>

0.15000, 0.45000, 0.10000, 0.30000, 0.00000, 0.00000, 0.00000"
dia295_utt14,"0:14:27,366","0:14:28,708",1,"Okay, whatever.",happy,happy,0.12346,0.67891,0.08765,0.01233,0.02345,0.01234,0.06186,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.01234, 0.02345, 0.01234, 0.06186"
dia295_utt15,"0:14:28,708","0:14:28,967",0,Yknow what?,neutral,neutral,0.84999,0.02,0.00999,0.01002,0.07,0.01,0.03,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.01000,0.03000"
dia295_utt16,"00:14:29,076","00:14:32,787",-1,"I dont have time to convince you because hes only here for four hours, and Im gonna go see him!",anger,anger,0.11751,0.08342,0.14688,0.60394,0.02031,0.02794,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.02134, 0.02935, 0.00000"
dia295_utt17,"0:14:32,955","0:14:33,667",-1,Fine!,anger,anger,0.14286,0.14285,0.14287,0.57144,-2e-05,1e-05,-1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.57143, 0.00000, 0.00000, 0.00000"
dia295_utt18,"0:14:33,667","0:14:34,059",-1,Yeah!,anger,anger,0.14286,0.35715,0.07143,0.42859,-0.0,-2e-05,-1e-05,1.0,"<think>

</think>

0.14286, 0.35714, 0.07143, 0.42857, 0.00000, 0.00000, 0.00000"
dia295_utt19,"0:14:34,059","0:14:34,602",-1,Fine!,anger,anger,0.12094,0.14269,0.09674,0.61981,0.01209,0.00773,0.0,1.0,"<think>

</think>

0.12346, 0.14567, 0.09876, 0.63275, 0.01234, 0.00789, 0.00000"
dia295_utt20,"0:14:34,602","0:14:35,853",-1,Yeah!,anger,anger,0.14286,0.35713,0.07143,0.42855,1e-05,-0.0,2e-05,1.0,"<think>

</think>

0.14286, 0.35714, 0.07143, 0.42857, 0.00000, 0.00000, 0.00000"
dia295_utt21,"00:14:37,001","00:14:40,753",-1,"What are you still doin here?! I told you, lobster ravioli!",anger,anger,0.0625,0.125,0.06249,0.6875,0.06251,-1e-05,1e-05,1.0,"<think>

</think>

0.06667, 0.13333, 0.06667, 0.73333, 0.06667, 0.00000, 0.00000"
dia296_utt0,"00:14:38,085","00:14:41,546",0,"Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway.",neutral,neutral,0.78126,0.0868,0.05208,0.01736,0.02604,0.01737,0.01909,1.0,"<think>

</think>

0.75000,0.08333,0.05000,0.01667,0.02500,0.01667,0.01833"
dia296_utt1,"00:14:42,631","00:14:44,173",0,Hi.,neutral,neutral,0.94997,0.02,0.015,0.00502,0.005,0.00251,0.0025,1.0,"<think>

</think>

0.95000, 0.02000, 0.01500, 0.00500, 0.00500, 0.00250, 0.00250"
dia296_utt2,"0:14:44,758","0:14:46,690",0,"Ross, you remember Susan.",neutral,neutral,0.84999,0.02001,0.01001,0.00999,0.06,0.03,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia296_utt3,"0:14:46,690","0:14:47,832",1,How could I forget?,surprise,surprise,0.11223,0.07968,0.1294,0.05948,0.58283,0.03142,0.00496,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.06543, 0.64112, 0.03456, 0.00546"
dia296_utt4,"0:14:47,832","0:14:47,971",0,Ross.,neutral,neutral,0.85858,0.08081,0.0303,0.01009,0.01011,0.00505,0.00506,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00500, 0.00500"
dia296_utt5,"00:14:49,471","00:14:56,728",-1,"Hello, Susan.  Good shake. Good shake. So, uh, we're just waiting for...?",anger,anger,0.21429,0.14285,0.14286,0.5,-1e-05,1e-05,0.0,1.0,"<think>

</think>

0.21429, 0.14286, 0.14286, 0.50000, 0.00000, 0.00000, 0.00000"
dia296_utt6,"0:14:56,937","0:14:57,829",0,Dr. Oberman.,neutral,neutral,0.84997,0.05,0.03,0.02,0.02001,0.01,0.02002,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia296_utt7,"0:14:57,829","0:14:59,285",0,..Dr. Oberman. Okay. And is he-,neutral,neutral,0.95,0.01,0.01001,0.01002,0.00999,0.0,0.00998,1.0,"<think>

</think>

0.95000,0.01000,0.01000,0.01000,0.01000,0.00000,0.01000"
dia296_utt8,"00:14:59,440","00:15:01,983",0,She.,neutral,neutral,0.85,0.05,0.03,0.01999,0.02001,0.01,0.02,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia296_utt9,"00:14:59,440","00:15:07,196",0,"-she, of course, she- uh- familiar with our.. special situation?",neutral,neutral,0.85861,0.0202,0.01008,0.01011,0.08081,0.0101,0.01009,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.08000,0.01000,0.01000"
dia296_utt10,"00:15:07,406","00:15:09,240",0,"Yes, and she's very supportive.",neutral,neutral,0.87627,0.08247,0.02062,0.01032,0.01031,-0.0,1e-05,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.01000,0.01000,0.00000,0.00000"
dia296_utt11,"00:15:09,450","00:15:14,704",1,"Okay, that's great.  No, I'm- Oh.",happy,happy,0.12334,0.75565,0.06724,0.02339,0.01422,0.00324,0.01292,1.0,"<think>

</think>

0.12346, 0.75642, 0.06731, 0.02341, 0.01423, 0.00324, 0.01293"
dia296_utt12,"00:15:15,706","00:15:17,165",0,Thanks.,neutral,neutral,0.86735,0.08163,0.03061,0.0102,0.01021,1e-05,-1e-05,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
dia296_utt13,"00:15:31,680","00:15:32,889",0,"Quack, quack..",neutral,neutral,0.85,0.02,0.01,0.01001,0.06,0.03,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia296_utt14,"00:15:35,309","00:15:38,937",1,Ross? That opens my cervix.,surprise,surprise,0.12303,0.08735,0.14238,0.09843,0.54488,0.00344,0.00049,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.09876, 0.54673, 0.00345, 0.00049"
dia296_utt15,"0:15:45,778","0:15:46,279",1,Barry?,surprise,surprise,0.14288,0.14287,0.14285,0.14286,0.42854,1e-05,-1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia296_utt16,"0:15:46,279","0:15:48,348",0,C'mon in.,neutral,neutral,0.85004,0.05,0.03,0.02001,0.01998,0.01,0.01997,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia296_utt17,"00:15:48,489","00:15:49,447",1,Are you sure?,surprise,surprise,0.11216,0.07963,0.08972,0.06954,0.63105,0.01121,0.00669,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.07654, 0.69459, 0.01234, 0.00736"
dia296_utt18,"00:15:49,657","00:15:52,116",0,"Yeah! It's fine, it's fine. Robbie's gonna be here for hours.",neutral,neutral,0.65,0.2,0.05,0.03,0.04,0.01,0.02,1.0,"<think>

</think>

0.65000,0.20000,0.05000,0.03000,0.04000,0.01000,0.02000"
dia296_utt19,"00:15:52,326","00:15:53,493",-1,Huh?!,surprise,surprise,0.11223,0.10212,0.08977,0.06958,0.62631,-1e-05,-0.0,1.0,"<think>

</think>

0.12346, 0.11234, 0.09876, 0.07654, 0.68900, 0.00000, 0.00000"
dia296_utt20,"00:15:56,705","00:15:58,414",0,"So, how ya doin?",neutral,neutral,0.74503,0.09934,0.04967,0.0331,0.03312,0.01656,0.02318,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.03333,0.03333,0.01667,0.02333"
dia297_utt0,"00:08:33,763","00:08:37,599",0,Does she use the cups? Yes! I believe she does. Does she use the plates? Yes! I believe she does.,neutral,neutral,0.94446,0.02222,0.0111,0.01111,0.00556,0.00555,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia297_utt1,"00:08:47,109","00:08:53,114",1,"Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.  Uh, just a second!",happy,happy,0.12224,0.74893,0.06664,0.02318,0.01112,0.01202,0.01587,1.0,"<think>

</think>

0.12346, 0.75642, 0.06731, 0.02341, 0.01123, 0.01214, 0.01603"
dia297_utt2,"0:08:59,872","0:09:02,083",-1,"No-no, let me in!",anger,anger,0.11639,0.08264,0.13469,0.60911,0.0303,0.02687,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.64604, 0.03214, 0.02850, 0.00000"
dia297_utt3,"0:09:02,083","0:09:02,623",0,Phoebe?,neutral,neutral,0.94998,0.02,0.01,0.01001,0.005,0.00251,0.0025,1.0,"<think>

</think>

0.95000,0.02000,0.01000,0.01000,0.00500,0.00250,0.00250"
dia297_utt4,"00:09:02,708","00:09:03,917",1,Yeah!,happy,happy,0.14286,0.71427,0.07141,0.0,0.07143,2e-05,1e-05,1.0,"<think>

</think>

0.14286, 0.71429, 0.07143, 0.00000, 0.07143, 0.00000, 0.00000"
dia297_utt5,"00:09:04,085","00:09:05,794",0,Can you just hold on for one minute?,neutral,neutral,0.85,0.02,0.00999,0.01,0.07,0.01001,0.03,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.01000,0.03000"
dia297_utt6,"00:09:05,962","00:09:08,213",1,"No, you have to let me in right now!!",happy,happy,0.11431,0.69445,0.07716,0.02171,0.0183,0.0,0.07407,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02345, 0.01976, 0.00000, 0.08000"
dia297_utt7,"0:09:09,882","0:09:10,466",0,Are you alone?,neutral,neutral,0.84997,0.05,0.03,0.02003,0.01999,0.01,0.02001,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
dia297_utt8,"0:09:10,466","0:09:11,858",1,Yes!,happy,happy,0.14286,0.71429,0.07143,-1e-05,0.07142,0.0,1e-05,1.0,"<think>

</think>

0.14286, 0.71429, 0.07143, 0.00000, 0.07143, 0.00000, 0.00000"
dia297_utt9,"00:09:12,802","00:09:13,969",0,All right.,neutral,neutral,0.95002,0.02,0.015,0.005,0.00499,0.0025,0.00249,1.0,"<think>

</think>

0.95000, 0.02000, 0.01500, 0.00500, 0.00500, 0.00250, 0.00250"
dia298_utt0,"0:22:08,368","0:22:08,952",-1,Let go!,anger,anger,0.11188,0.08949,0.12949,0.57544,0.03132,0.02296,0.03942,1.0,"<think>

</think>

0.12346, 0.09875, 0.14289, 0.63500, 0.03456, 0.02534, 0.04350"
dia298_utt1,"0:22:08,952","0:22:11,294",-1,No! You let go!,anger,anger,0.11636,0.08261,0.13415,0.60934,0.03029,0.02725,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.64655, 0.03214, 0.02891, 0.00000"
dia298_utt2,"00:22:13,206","00:22:16,250",1,How come its always us left in the field holding the ball?,happy,happy,0.11999,0.65983,0.08518,0.03359,0.02279,0.01199,0.06663,1.0,"<think>

</think>

0.12346, 0.67892, 0.08765, 0.03456, 0.02345, 0.01234, 0.06856"
dia298_utt3,"00:22:16,418","00:22:20,254",0,I dont know. I guess the other people just dont care enough.,neutral,neutral,0.75002,0.08333,0.06667,0.025,0.02498,0.02501,0.02499,1.0,"<think>

</think>

0.75000,0.08333,0.06667,0.02500,0.02500,0.02500,0.02500"
dia298_utt4,"00:22:25,927","00:22:28,804",-1,Hey! Its starting to snow.,sad,sad,0.12328,0.23422,0.64006,0.00123,0.00045,0.00032,0.00044,1.0,"<think>

</think>

0.12346, 0.23456, 0.64098, 0.00123, 0.00045, 0.00032, 0.00044"
